АВС/ DEF;От;До;Емкость;Оператор;Регион
950	;	5350636	;	5350674	;	39	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350675	;	5350686	;	12	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350687	;	5350707	;	21	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350708	;	5350711	;	4	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350712	;	5350714	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350715	;	5350719	;	5	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350720	;	5350807	;	88	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350808	;	5350808	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350809	;	5350887	;	79	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350888	;	5350888	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5350889	;	5351101	;	213	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5351102	;	5351102	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5351103	;	5351524	;	422	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5351525	;	5351525	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5351526	;	5352019	;	494	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5352020	;	5352020	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5352021	;	5352184	;	164	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5352185	;	5352185	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5352186	;	5353001	;	816	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5353002	;	5353002	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5353003	;	5353348	;	346	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5353349	;	5353349	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5353350	;	5354182	;	833	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5354183	;	5354183	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5354184	;	5354360	;	177	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5354361	;	5354361	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5354362	;	5354801	;	440	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5354802	;	5354802	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5354803	;	5355144	;	342	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5355145	;	5355145	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5355146	;	5355524	;	379	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5355525	;	5355525	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5355526	;	5356034	;	509	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5356035	;	5356035	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5356036	;	5356304	;	269	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5356305	;	5356305	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5356306	;	5356621	;	316	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5356622	;	5356622	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5356623	;	5357999	;	1377	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5358000	;	5358000	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5358001	;	5358079	;	79	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5358080	;	5358081	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5358082	;	5358899	;	818	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5358900	;	5358900	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5358901	;	5358999	;	99	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359000	;	5359000	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359001	;	5359049	;	49	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359050	;	5359050	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359051	;	5359230	;	180	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359231	;	5359231	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359232	;	5359236	;	5	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359237	;	5359237	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359238	;	5359311	;	74	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359312	;	5359314	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359315	;	5359315	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359316	;	5359317	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359318	;	5359320	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359321	;	5359322	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359323	;	5359326	;	4	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359327	;	5359327	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359328	;	5359336	;	9	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359337	;	5359337	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359338	;	5359339	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359340	;	5359342	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359343	;	5359344	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359345	;	5359348	;	4	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359349	;	5359354	;	6	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359355	;	5359355	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359356	;	5359489	;	134	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359490	;	5359490	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359491	;	5359554	;	64	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359555	;	5359555	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359556	;	5359769	;	214	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359770	;	5359771	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5359772	;	5359999	;	228	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360000	;	5360000	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360001	;	5360002	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360003	;	5360003	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360004	;	5360015	;	12	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360016	;	5360016	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360017	;	5360504	;	488	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360505	;	5360505	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5360506	;	5361782	;	1277	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5361783	;	5361783	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5361784	;	5361804	;	21	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5361805	;	5361805	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5361806	;	5363843	;	2038	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363844	;	5363844	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363845	;	5363886	;	42	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363887	;	5363888	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363889	;	5363889	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363890	;	5363890	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363891	;	5363951	;	61	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363952	;	5363952	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363953	;	5363955	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363956	;	5363956	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5363957	;	5365691	;	1735	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365692	;	5365692	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365693	;	5365799	;	107	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365800	;	5365802	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365803	;	5365830	;	28	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365831	;	5365831	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365832	;	5365833	;	2	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365834	;	5365834	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365835	;	5365840	;	6	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365841	;	5365841	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365842	;	5365860	;	19	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365861	;	5365865	;	5	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5365866	;	5366657	;	792	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5366658	;	5366658	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5366659	;	5366910	;	252	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5366911	;	5366911	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5366912	;	5368574	;	1663	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5368575	;	5368575	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5368576	;	5369122	;	547	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5369123	;	5369123	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5369124	;	5369187	;	64	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5369188	;	5369188	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5369189	;	5370009	;	821	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370010	;	5370010	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370011	;	5370106	;	96	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370107	;	5370107	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370108	;	5370155	;	48	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370156	;	5370156	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370157	;	5370201	;	45	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370202	;	5370202	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370203	;	5370232	;	30	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370233	;	5370233	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370234	;	5370733	;	500	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370734	;	5370734	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370735	;	5370735	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370736	;	5370736	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370737	;	5370901	;	165	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370902	;	5370902	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370903	;	5370906	;	4	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370907	;	5370907	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370908	;	5370910	;	3	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370911	;	5370911	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370912	;	5370921	;	10	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370922	;	5370922	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370923	;	5370940	;	18	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370941	;	5370941	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5370942	;	5371003	;	62	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371004	;	5371004	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371005	;	5371036	;	32	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371037	;	5371037	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371038	;	5371549	;	512	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371550	;	5371555	;	6	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371556	;	5371786	;	231	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371787	;	5371787	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5371788	;	5373186	;	1399	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373187	;	5373187	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373188	;	5373220	;	33	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373221	;	5373221	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373222	;	5373611	;	390	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373612	;	5373612	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373613	;	5373924	;	312	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
950	;	5373925	;	5373925	;	1	;	ООО "Т2 Мобайл"	;	Ханты - Мансийский - Югра АО
